57.08786452,206.0376802
60.57159991,202.7582042
62.99983184,198.3061198
66.3505632,192.0884283
68.1832171,187.7844127
70.60985616,181.7078885
75.52883768,173.3606929
80.00219552,166.8229612
83.92532199,161.4653403
87.9673771,156.7308356
93.10731933,151.448037
98.89819585,146.1759887
107.2894185,140.6773545
119.5917346,135.6794979
130.6692522,131.6550765
141.6397107,129.383718
155.9271811,126.9900544
170.3200608,125.016645
184.1957119,123.7123825
198.8250115,122.6248684
213.1321591,121.7955408
227.4492766,121.7588101
241.7726907,122.2226668
256.100565,123.0411064
270.426078,123.6718257
285.6842397,124.3173788
299.07999,125.1627001
313.4154728,126.5860163
327.7546287,128.3013418
342.089062,129.6412267
356.4206094,130.7516757
370.6512414,131.7991317
384.6577943,133.6050968
399.4307308,135.3136335
413.7738222,137.3418262
428.1150769,139.2240142
442.4497726,140.5847569
456.784206,141.9246418
471.5183217,143.2001864
484.9058783,144.2179018
499.7869813,145.9025809
514.1290231,147.8473423
528.4731639,149.9589663
542.8159928,151.9663012
557.1609207,154.1404986
571.5087345,156.5441319
585.859959,159.2189168
600.212233,161.977133
614.5589974,164.2973351
628.9054994,166.5966793
639.6969356,168.4359789
649.7680346,169.5354008
664.0930229,170.1244045
678.383117,167.939319
691.3382819,163.1044169
701.7096476,159.8115748
